iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
AUS,Female,CKD,diet,86.16837535633249,0.0,5.963243297995177,0.0,0.027190565624096052,0.0709325597354109,0.1387674066377258,0.2387170413626336,0.37712584171413255,0.5563864922914945,0.774065397081813,1.0239700822071427,1.2981916081625968,1.5888523186749808,1.8890440467098415,2.193104785875221,2.496551866920072,2.7958991896357475,3.0884676442669843,3.3722251742483422,3.6456607485097265,3.9076860554987434,4.157557278123932,4.394810718769804,4.619207905537223,4.830687375590969,5.029321474800781,5.2152772991184975,5.388781425413072,5.550088413783669,5.699453261141571,5.837108080901089,5.963243297995177
AUS,Female,CKD,combo,2455.1612399208398,0.0,146.0429791178849,0.0,4.107975621776859,9.37897931921134,14.96128989953013,20.836435277069995,26.985392876670176,33.36955999496786,39.93414424826733,46.614373224918836,53.3422482732949,60.05205241520298,66.68394534960544,73.18586619434518,79.51424646121995,85.63397643429016,91.51793250972378,97.14626182898019,102.50554606048809,107.58791860707333,112.39017927644181,116.91293149819103,121.159755847827,125.13642756013905,128.85018316327205,132.3090410218365,135.52118140628136,138.4943929024921,141.23559294400638,143.75043058583105,146.0429791178849
NZL,Male,CKD,glp1,561.8661980566795,0.0,30.70980064034859,0.0,1.2701120969253452,2.854761617007398,4.461565770980883,6.072414180510691,7.675832814997648,9.26075996375937,10.816963550996775,12.335457461088254,13.808697840971604,15.230595326150137,16.596412616084763,17.90260831378305,19.14666868559675,20.326950645443276,21.44254553664257,22.49316451720142,23.479041659360632,24.40084909114887,25.259618595881648,26.05666523946536,26.793510240695355,27.47180204905419,28.093236197947135,28.659475806506975,29.17207552697562,29.632412245076353,30.041625944547945,30.40057388153093,30.70980064034859
NZL,Male,CKD,diet,33.416913597325674,0.0,2.1535366142977637,0.0,0.01372625761598556,0.03534509464225266,0.06813875316606754,0.11539802072229577,0.17935044939929412,0.2601667718851104,0.3557554282538149,0.4624952068933226,0.5763304016745678,0.6935965712096959,0.8113797318842444,0.9275385562045813,1.040576374625516,1.1494832158824693,1.2535991393521044,1.3525111420352687,1.4459801715489675,1.5338907203893086,1.61621593788675,1.692992874966194,1.7643041445944618,1.8302635975956036,1.8910045596525151,1.9466698204369095,1.9974029874299504,2.0433410780850636,2.084608371082936,2.121311603912659,2.1535366142977637
NZL,Male,CKD,combo,593.9075700017088,0.0,32.78334020017837,0.0,1.2832061257589658,2.888293411496761,4.526147055785373,6.181811249730913,7.845964828838305,9.507752735145345,11.154997702684,12.775302723753498,14.357283567050558,15.89136702715598,17.370034033829143,18.78768899076033,20.140373316949308,21.425460606125853,22.64139193489848,23.78746409315795,24.863663776251883,25.8705350611109,26.809067955658293,27.68059852219801,28.486714283561128,29.22916160937052,29.90975427630542,30.53028431198254,31.09243755600312,31.59771713061707,32.04737825775021,32.44237765760056,32.78334020017837
NZL,Female,CKD,glp1,439.0429728952481,0.0,24.282455809134035,0.0,0.9540224418055914,2.1388445733579147,3.34096497357973,4.551189912008681,5.763993801925039,6.972975207478839,8.171324862930419,9.352326877246924,10.509696976113219,11.637766198233294,12.73155425827963,13.786776762160116,14.799819238677173,15.767698502460348,16.68802185310153,17.55894784263637,18.379148433978344,19.147770599072487,19.864395048054348,20.528990258432486,21.141860864368482,21.70359048494015,22.214980033811344,22.676983350046953,23.09064255949363,23.45702589153018,23.777170735670325,24.052034544720527,24.282455809134035
NZL,Female,CKD,diet,25.841008113284033,0.0,1.68436070677717,0.0,0.010310237843782488,0.026456439789512842,0.05087075048652423,0.08601011782025125,0.13358454815647747,0.19383625650300473,0.2653779368963569,0.3456997743927559,0.4319386105208878,0.5214621731645366,0.6121282912338302,0.7023090865149015,0.7908101881077982,0.8767683822089793,0.9595630641790649,1.0387498901441177,1.1140142222261602,1.1851392344756277,1.2519839043255843,1.3144672836638165,1.3725565891502356,1.4262575482475768,1.475606077656039,1.5206608050959858,1.5614962280266127,1.5981964773866366,1.6308497523582446,1.6595435359315616,1.68436070677717
NZL,Female,CKD,combo,464.00986332652747,0.0,25.920766447600613,0.0,0.9638577920800344,2.1639546755005767,3.3892218818913307,4.632833935289227,5.890932957534574,7.157396528999584,8.424141060675083,9.68209546543244,10.922267021021867,12.136482332393484,13.317711362824639,14.460101827585845,15.558879594533778,16.610214880531885,17.611098645839775,18.559241173938403,19.45299056204192,20.291264404897333,21.07348788545289,21.799533044989403,22.469655969312612,23.084430491456487,23.644678580765458,24.151398798149216,24.605695036680913,25.008708249388178,25.36155402026509,25.665268699454828,25.920766447600613
ROU,Male,CKD,glp1,1053.3762710902206,0.0,49.018686962482434,0.0,3.3175804773597974,7.289391693072957,11.129804939314454,14.799257915298313,18.28232856968998,21.568163831062748,24.649057318525593,27.520283151566446,30.180274021065543,32.63071321113239,34.87633950707914,36.924444109640945,38.78414590104762,40.465572086836346,41.97906572189095,43.334511375307784,44.54083197780619,45.60567443578611,46.53527427246672,47.334471922760486,48.006844588616104,48.55491584518472,48.9804082518001,49.28451001595886,49.46813364309742,49.532151316175714,49.477597766385315,49.30583626180942,49.018686962482434
ROU,Male,CKD,diet,359.23454754621434,0.0,20.087620276359758,0.0,0.20995178080420374,0.5289008614827253,0.9980321525913496,1.6551467719230004,2.5198719924680972,3.5815372603979085,4.799231364295565,6.114610210874844,7.4682269505597105,8.810619185814858,10.106156682328674,11.33209596956317,12.47573030386252,13.531366465040264,14.497817609448248,15.376547594663862,16.170389498237455,16.88271018681371,17.516901143321093,18.076099135537106,18.563063391190553,18.980154897589728,19.329378181252196,19.61245722724425,19.83092583898383,19.986219301460324,20.079759120377275,20.113026191728068,20.087620276359758
ROU,Male,CKD,combo,1400.192486519157,0.0,68.48929331345494,0.0,3.5193214129253647,7.795313527943563,12.083844759322574,16.38194994878836,20.693464292291765,24.997810348604162,29.24849121686293,33.38508392816698,37.3490378462036,41.09443766989534,44.59157099744971,47.825588136310216,50.793094649149225,53.49846289451557,55.95064937483494,58.16074410449119,60.1402351607735,61.89988622693386,63.449104663371145,64.79568167920934,65.94579902859914,66.90421270125375,67.67454098099915,68.25960068735117,68.66175047133606,68.8832130857636,68.92635926303046,68.7939441493254,68.48929331345494
ROU,Female,CKD,glp1,1075.9104939675728,0.0,51.14195351990065,0.0,3.295640109419537,7.257581596041291,11.105140293313298,14.794580006858496,18.30904542604435,21.637868717991523,24.77360519849117,27.710892963834795,30.446316156225294,32.9786873594669,35.309330429278816,37.44214454132157,39.3833906154091,41.141241965224935,42.72518804512174,44.14538875608173,45.4120626365534,46.5349679613812,47.5230098528275,48.38398392371482,49.12444994878456,49.749718002761256,50.263923763028515,50.670168111116936,50.97069752461766,51.167104880029456,51.260534252254274,51.25187741047807,51.14195351990065
ROU,Female,CKD,diet,364.3527268206615,0.0,20.848888278573213,0.0,0.20856329321463818,0.5262783005202891,0.9936313502041685,1.6475766834980732,2.507322311104872,3.56274339985589,4.774521186421225,6.08642384971904,7.440855797943186,8.789394141416778,10.096511405994988,11.338834186871281,12.502637341516447,13.581157744518805,14.572340525901382,15.477131118489524,16.298244532383933,17.039305990367666,17.704268684159842,18.297035609265095,18.82123089443462,19.280079694409096,19.676365465176104,20.012440568179272,20.290271607140312,20.51150526245692,20.67754395909651,20.7896236378283,20.848888278573213
ROU,Female,CKD,combo,1427.52642249837,0.0,71.33858382941594,0.0,3.496046858704858,7.760974871292547,12.054875684482795,16.3697694195414,20.707623927046825,25.048546383266967,29.34782768175978,33.54646357543811,37.585884321902086,41.41836628047008,45.0109426276249,48.3448149560254,51.412781664016165,54.21624226280437,56.76245709541877,59.06227207036227,61.12832882375915,62.97371994660057,64.61103357929892,66.05172900515004,67.3057852350189,68.38156635699966,69.28585082753284,70.02397698451591,70.60006352451546,71.01727090352188,71.27807694792932,71.38454685395413,71.33858382941594
BGR,Male,CKD,glp1,581.3932370711835,0.0,25.358485497701963,0.0,2.00115126428841,4.399296803156176,6.709304273117596,8.900692268250168,10.959367456050359,12.874830347886473,14.639873086513262,16.251018288861133,17.708610807556397,19.01642423021599,20.180943075517007,21.2105209322051,22.114564125262177,22.902827596492898,23.584860399436366,24.1696062157871,24.665146173955463,25.078562538299366,25.415898956651972,25.682193446668066,25.881562602710346,26.017318649399044,26.092104367252773,26.108034214843315,26.06683296311428,25.96996573205945,25.818755437224013,25.614485320706876,25.358485497701963
BGR,Male,CKD,diet,194.28305148240827,0.0,10.291333206580362,0.0,0.12518389035722066,0.3156270631429834,0.5952703090461,0.985453801619542,1.4959345095248864,2.117699960878099,2.8235326072797307,3.576406437418882,4.339754494604449,5.084162439007741,5.78940581580423,6.44351307973443,7.040737452359281,7.579531500052099,8.060932090898177,8.487407621777265,8.862090296134284,9.188293027213263,9.46922441139668,9.70783660776101,9.906759881536686,10.068291900553959,10.194420074969116,10.286862313435563,10.34711644933384,10.376511952220653,10.376259856383626,10.34749843138411,10.291333206580362
BGR,Male,CKD,combo,768.838703570705,0.0,35.3265999995117,0.0,2.121404878685098,4.701101610327669,7.278113689407746,9.842626247830822,12.390161125766326,14.901881760517426,17.344743108524426,19.679904226763938,21.872642904306986,23.89840912146633,25.744109841632962,27.406413179203355,28.889017493561596,30.200021414837465,31.34982696176712,32.34963479587975,33.21044771634001,33.94246652267475,34.554772041581714,35.05520762444951,35.45039655830681,35.745845532900944,35.946098378589795,36.05491431983114,36.0754526300708,36.01045136070468,35.862392156152396,35.633646369111716,35.3265999995117
