iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
CHN,Male,IHD,glp1,514737.82334377104,1735.2758940814529,19219.49394867383,1735.2758940814529,7337.943242185051,12023.424307886045,15635.329045330407,17408.092666602693,17973.208861975232,18020.892547521507,17912.18626211537,17792.024144992232,17708.495676741237,17672.024630977307,17679.864505489822,17725.498416219372,17801.962296340847,17902.806342267664,18022.198541413993,18154.78066736739,18295.516238760436,18439.60882732109,18582.497801485937,18719.90941975778,18847.933273906354,18963.096937475726,19062.419342903886,19143.43232395337,19204.16785206017,19243.114722300787,19259.152461851714,19251.472143812338,19219.49394867383
CHN,Male,IHD,diet,164724.99239862547,0.0,9754.537215792807,0.0,96.80568497139029,234.2885256530717,433.43607367784716,714.5540002945345,1090.2215837812982,1558.455471154768,2101.5155544395093,2691.795749185607,3300.463666082127,3903.7712720097043,4485.391398842679,5035.899877858115,5551.057142182253,6029.973866074346,6473.624071621336,6883.805331537034,7262.49231298198,7611.487188176718,7932.273262941977,8225.99537772499,8493.509820843115,8735.463543315418,8952.376400038833,9144.711010148982,9312.922951960703,9457.489758640528,9578.920935639879,9677.753351053922,9754.537215792807
CHN,Male,IHD,combo,676650.2996416213,1735.2758940814529,28828.283783429302,1735.2758940814529,7433.941576532554,12254.569836600218,16061.076674845302,18108.150892339647,19040.10499616177,19545.56616254151,19968.43224316486,20426.73262379202,20940.358415012248,21496.435026992578,22076.131897432962,22663.58399895695,23247.555162182776,23820.617423420073,24377.804941441864,24915.452687558718,25430.409045663895,25919.608022855362,26379.91765687638,26808.16837831121,27201.275581014575,27556.389949278906,27871.03024863801,28143.172764295246,28371.28759260918,28554.323860617355,28691.653674116125,28782.98863085825,28828.283783429302
CHN,Female,IHD,glp1,460262.09967246954,1491.2333679797594,18985.4563520581,1491.2333679797594,6225.298259329051,10091.463766335859,13030.817330371821,14440.953439576318,14875.563741920865,14915.712667244254,14858.337217163644,14818.575823479332,14831.52624420647,14901.79358954914,15023.710264118738,15189.009171368903,15389.510234325659,15617.872603271971,15867.628461040207,16132.99276294047,16408.651930427644,16689.608864983078,16971.103394628037,17248.59964679717,17517.82013581856,17774.80369969108,18015.966920660343,18238.153756109066,18438.6640329645,18615.25706208148,18766.131228765473,18889.883703262545,18985.4563520581
CHN,Female,IHD,diet,155856.8495053684,0.0,9785.587948745117,0.0,80.21746647299733,196.20776448003016,366.0376580385491,607.3109837227967,931.4063897562446,1337.8255756435683,1813.1116117321653,2335.50855329202,2881.8478465143126,3432.5939068576554,3973.766370262485,4496.642957141623,4996.53347301262,5471.448735669954,5921.005929887877,6345.6419104814995,6746.098725368036,7123.118630529381,7477.288880686276,7808.987466048682,8118.392069375375,8405.52397623146,8670.306440725224,8912.623391327681,9132.369591813069,9329.487576196203,9503.989920280175,9655.967755075311,9785.587948745117
CHN,Female,IHD,combo,613337.8950855224,1491.2333679797594,28614.44784917892,1491.2333679797594,6304.846719414345,10285.031220886623,13390.324978392804,15035.839926016866,15786.814805363538,16224.117510675103,16631.70030789019,17103.51689971215,17652.028075999697,18262.698682270013,18916.117198749096,19595.397870021407,20287.683228765498,20983.603957519168,21676.24681001238,22360.196259501623,23030.819237166084,23683.809974039672,24314.95635642344,24920.07198748039,25495.03711106372,26035.89800867671,26538.984477898106,27001.016268572537,27419.180357889272,27791.170645446284,28115.18942346773,28389.915569049306,28614.44784917892
IND,Male,IHD,glp1,480806.85007415013,1446.5473887119442,18801.598594312556,1446.5473887119442,6133.51682603755,10073.984484250774,13226.912503634114,14923.565947854659,15632.391232271912,15893.552574009751,15995.89074740617,16060.042362402077,16130.696039123693,16222.367299990496,16338.16432521143,16476.965046441182,16636.06743593095,16812.139765044674,17001.55028054281,17200.479571545962,17404.96358073596,17610.920057205018,17814.17623114935,18010.50285562896,18195.655357562704,18365.421390343457,18515.673628720222,18642.426482972456,18741.895293623675,18810.556438256754,18845.206644631457,18843.019688597415,18801.598594312556
IND,Male,IHD,diet,568415.5564677906,0.0,32518.207940139342,0.0,364.88688294857275,897.6787041756324,1669.9456657752162,2746.7210846490925,4160.075470793177,5887.324077421217,7852.030375674367,9949.089686541469,12075.91985056724,14152.559575142921,16127.109220035141,17971.939506125636,19676.785965567688,21242.221881700447,22674.713303895667,23983.29603304132,25177.523739766097,26266.29952744348,27257.28120864276,28156.642692305148,28969.04852644424,29697.751386392163,30344.75706876465,30911.02351762075,31396.67385530332,31801.211386533687,32123.729153171415,32363.10918120877,32518.207940139342
IND,Male,IHD,combo,1039552.8276998422,1446.5473887119442,50864.45408564177,1446.5473887119442,6495.360585509799,10959.550156557118,14866.952555213473,17613.79834794847,19701.798938565888,21650.257569350302,23674.10594711441,25791.67910410231,27947.500449638464,30077.76028793666,32134.49294828088,34089.144034289755,35928.544447256485,37649.525716746924,39254.43739015586,40748.01657270244,42135.42145373812,43421.10742769926,44608.263765261276,45698.604903665604,46692.37816433166,47588.4993336054,48384.760818091454,49078.0782651694,49664.75451129489,50140.747390073724,50501.93230114528,50744.35284004314,50864.45408564177
IND,Female,IHD,glp1,375706.89284058986,932.0464729145169,15106.979518135078,932.0464729145169,4095.402445602347,6877.800819633761,9225.316061198479,10609.606715307222,11308.521177589544,11683.959061480942,11935.321978488355,12146.667247873149,12348.988114805194,12552.231358499965,12758.601476428681,12967.627726863837,13177.97610186087,13388.041454621009,13596.105307095684,13800.353045215015,13998.856738610426,14189.559826095589,14370.274360017618,14538.692498333636,14692.410953630344,14828.966239947244,14945.87837557448,15040.700706054457,15111.073552635964,15154.77943692985,15169.797693225788,15154.35637592082,15106.979518135078
