iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30,coverage
GLB,Male,IschStroke,combo,2760663.404161671,4374.660307069542,159109.1956811766,4374.660307069542,12849.532794142142,15249.612251778832,18452.098043186124,22733.16650835704,28223.51813115622,34875.15739300335,42458.84127323004,50640.19177672919,59079.2252099975,67497.59483886836,75700.31207856024,83567.7187539395,91036.50368773284,98080.81338555783,104697.498333212,110895.88642703788,116691.1883777082,122100.45839360075,127140.22726347296,131825.18105573812,136167.47401959682,140176.42017881013,143858.4127670969,147216.98738235654,150252.98516559275,152964.79511193605,155348.6659048223,157399.0816662046,159109.1956811766,0.20
GLB,Female,IschStroke,glp1,494592.5504210887,4610.929508831352,21253.58930888446,4610.929508831352,11939.573652126128,12041.566395238042,12249.477306880755,12546.508574520238,12900.46110597509,13292.298940831795,13709.518185452558,14143.035375366451,14585.868549225852,15032.53016647743,15478.686996452045,15920.920190163888,16356.530793437734,16783.375997734256,17199.732372481376,17604.183218916412,17995.525905890856,18372.69435039256,18734.692234894726,19080.533825398423,19409.190882582217,19719.545716911554,20010.35164081957,20280.202775694896,20527.515353963245,20750.52237501648,20947.282835127786,21115.70588540053,21253.58930888446,0.20
GLB,Female,IschStroke,diet,2351992.683064821,0.0,143392.09223397588,0.0,1572.4212572353426,3756.94904578547,6856.67386171408,11134.106103318043,16713.58902093093,23502.48617928429,31202.970831539016,39415.42842264706,47759.5821785205,55947.37490875647,63797.92212440958,71218.7853643056,78178.00760032423,84679.65645908518,90746.45626295824,96408.86409905786,101698.79618369044,106646.332542215,111278.17992006382,115617.10008092178,119681.82548508886,123487.19269061276,127044.35353117436,130361.00125676906,133441.5924185426,136287.56797619676,138897.58695637388,141267.7880693241,143392.09223397588,0.20
GLB,Female,IschStroke,combo,2830713.798279311,4610.929508831352,163785.78020316083,4610.929508831352,13497.217869808896,15763.387837701244,19043.47405828676,23581.01759295352,29467.54837165377,36592.89129702607,44649.976533846,53233.97249417566,61960.9192917631,70539.4251891016,78785.29729397455,86602.88224323746,93957.24614165864,100849.81216368033,107301.0174974366,113339.36376233865,118995.08985434704,124296.81122786738,129269.91461841762,133935.92005499965,138312.33476928808,142412.73130898876,146246.91185448505,149821.09795209346,153138.12837927323,156197.67018842278,158996.4572032434,161528.57151724957,163785.78020316083,0.20
CHN,Male,CKD,glp1,9569.814822697488,0.0,519.6759508387768,0.0,21.438049948454136,48.09657793465885,74.94388372587855,101.72526201538858,128.3384694035194,154.69568777528184,180.7070265825605,206.2766073854,231.30491024596267,255.6933775825601,279.3486841417762,302.18550524690363,324.1276413122687,345.10790670040296,365.0673591940431,383.9543768419098,401.7239125283813,418.3370661757072,433.7609625898622,447.9688298527035,460.9401375931048,472.6606636680372,483.12239493828383,492.32321692915866,500.2663955823082,506.9598936260009,512.4155900052137,516.6484823329811,519.6759508387768,0.20
CHN,Male,CKD,diet,14768.26028225862,0.0,937.5464340216276,0.0,5.904533783774241,15.210207558149705,29.37217916440568,49.86983789042279,77.74275568545272,113.14014745685564,155.20537142454123,202.3803801957401,252.8863759371161,305.0966110997979,357.70448749170464,409.73894608595583,460.5093562544498,509.5347341110464,556.4816975263966,601.1177561791992,643.2789689658093,682.8487596662162,719.7446030046121,753.9098892292386,785.3089684052975,813.9239826178527,839.7525775791873,862.805951863149,883.1069690361182,900.6882421673945,915.5902167807072,927.8593410764006,937.5464340216276,0.20
CHN,Male,CKD,combo,24228.193545836315,0.0,1450.8225387912826,0.0,27.295538198930444,63.17168305162341,104.05054701880726,151.1457902158436,205.3879619151849,266.83987502538366,334.5649779397645,406.92464616757934,482.0567597422778,558.2499728175462,634.1148932873621,708.6023822214775,780.9502544891002,850.6131342361332,917.2002532934276,980.4282597199636,1040.0884232331157,1096.0252072512958,1148.1229434416746,1196.297839445804,1240.49319982421,1280.6763497217034,1316.8362660809944,1348.981333386284,1377.136953901689,1401.342964389056,1421.6509529946052,1438.121644034196,1450.8225387912826,0.20
CHN,Female,CKD,glp1,9983.166488887728,0.0,565.35148372408,0.0,20.57217831433809,46.30205927747011,72.40824464058096,98.6623517471453,124.9884493919817,151.326400095626,177.60972805706842,203.7573757465143,229.67400802735932,255.2546481955651,280.3904044755618,304.9734026041551,328.90019291100907,352.0736515599274,374.403763587572,395.8077636935777,416.2100359292526,435.5420311746129,453.74231602813234,470.7567534724512,486.5387469704583,501.04945345684246,514.2578773268469,526.1407846761431,536.6824130749155,545.8739878187189,553.7130846657674,560.2028982440534,565.35148372408,0.20
CHN,Female,CKD,diet,15464.190744674415,0.0,1019.2724017807632,0.0,5.66605274991889,14.636793358702562,28.338904494798044,48.24405278498307,75.43259335146286,110.15957778350275,151.72747250851535,198.75326734108967,249.60861331342312,302.76835664219107,356.973912306843,411.2563759320328,464.8935881087528,517.3510761274229,568.2293000968348,617.2235100491234,664.0956771825877,708.6559156597505,750.75069031163,790.25557384282,827.070867881077,861.1188830702595,892.3420583672705,920.701398139412,946.1749319249212,968.7560677673172,988.4518252287816,1005.281006568228,1019.2724017807632,0.20
CHN,Female,CKD,combo,25338.08396166537,0.0,1578.1578139106423,0.0,26.193085675433394,60.80924528563628,100.4924524508824,146.47536280173517,199.7556530116708,260.5290971927898,328.04057788960927,400.8400249119004,477.2188035225263,555.5599757793971,634.5062533055461,712.9881081768835,790.1848177362845,865.4679515333119,938.3499370476638,1008.444449661154,1075.4385093251185,1139.073990975492,1199.1359873102192,1255.445811174155,1307.8569003664015,1356.25233693287,1400.543080386371,1440.6663367485453,1476.5837453775748,1508.279265780904,1535.7567900087306,1559.037597385919,1578.1578139106423,0.20
IND,Male,CKD,glp1,4129.172756050022,0.0,239.8244843125285,0.0,8.813797764203628,19.85628487822396,31.034453235392,42.20449237592402,53.29105075239204,64.23799266757851,75.00383518984017,85.55845718887576,95.88043155276682,105.95491663590656,115.77197680472456,125.32519763153688,134.6104888781847,143.6250064688793,152.36616118407983,160.83071038212802,169.0139473035524,176.9090109161334,184.50633990581264,191.79328996226832,198.7539264064108,205.36899633939905,211.616077055136,217.4698910246516,222.9027724834013,227.88526641884528,232.3868373904552,236.376662940791,239.8244843125285,0.20
IND,Male,CKD,diet,5055.54705500017,0.0,340.8664379426482,0.0,1.91210976162256,4.947267456460395,9.589411335691691,16.327954702122952,25.501178291320684,37.146722598496126,50.96792283744435,66.44245691745891,82.98786886435119,100.08672635175752,117.33981074785696,134.4668404111435,151.28384008798457,167.6761343616963,183.57511623475875,198.9407528876909,213.7492759360757,227.9848567075533,241.6341411554895,254.6827824567881,267.11336507795204,278.9043098117254,290.0294847174809,300.45833566741203,310.15640642393555,319.0861528359237,327.2079765603412,334.481415858987,340.8664379426482,0.20
IND,Male,CKD,combo,9162.696711044468,0.0,579.3549669278582,0.0,10.716371659334982,24.776157762215007,40.570095728500746,58.441709985549096,78.65278740423673,101.18537286313948,125.70352117475704,151.6579169122706,178.44781434776087,205.54348971768923,232.5375732241664,259.1444729368668,285.17672568091075,310.5170868300629,335.09444342982897,358.8655062591715,381.8017507116601,403.8804392944585,425.0786315530568,445.3693440545758,464.719269950816,483.0876542614424,500.4260481949896,516.6787476428144,531.7837715976057,545.6742664755002,558.280239640706,569.5305348225229,579.3549669278582,0.20
IND,Female,CKD,glp1,3713.6468636378704,0.0,212.5211382271664,0.0,8.32488934147841,18.658149744282127,29.001306719947024,39.23056169524352,49.29801564729132,59.17528963852237,68.84389096995437,78.29067961831606,87.50587121651188,96.48215314232948,105.21415028689808,113.69791856630764,121.93037470322452,129.9086702559871,137.62955076321668,145.0887447433197,152.2804206736619,159.19674093394133,165.8275329170574,172.16008985276858,178.1791073665372,183.8667562369956,189.202887028092,194.16535811127687,198.730474939046,202.8735252214974,206.56939186716045,209.7932232098392,212.5211382271664,0.20
IND,Female,CKD,diet,4544.43630523757,0.0,302.15760639414657,0.0,1.806043501346721,4.650214498899004,8.970614122910774,15.204303088365124,23.646387554428657,34.31608963289909,46.92977265162335,61.00313948278927,76.00285950177931,91.45917516389454,107.01216170492262,122.41058786904614,137.4902704827109,152.14908508650842,166.32581150491023,179.9844055421563,193.1030737778492,205.6669940087595,217.6636223867972,229.07978450829972,239.8999894896552,250.10558967968973,259.67453550077335,268.5815580165945,276.79866433196,284.29586309811566,291.0420565052773,297.00604615046177,302.15760639414657,0.20
IND,Female,CKD,combo,8239.86881625335,0.0,513.6195905104105,0.0,10.12192593848158,23.282796404841065,37.92235006143892,54.35218851338868,72.81871142378805,93.31343013613514,115.53629111076587,138.99266066865675,163.14215407713343,187.50986194413417,211.7319496356504,235.5541083138524,258.80950756430684,281.3933375497436,303.24113345355727,324.3125178152404,344.57978400708816,364.02020112639,382.6110084875109,400.3263144057855,417.1353476085642,433.0016865347861,447.8832131065865,461.7326160391531,474.4983173303772,486.1257243639993,496.558726276664,505.7413618449209,513.6195905104105,0.20
BRA,Male,CKD,glp1,7575.442069157587,0.0,449.5960607741508,0.0,14.478204206650844,32.710242716748326,51.44150764628648,70.50141835366594,89.79568719342569,109.23628232381452,128.74009339994882,148.2282676975774,167.62561848297992,186.860315444741,205.86384818222723,224.57116060272529,242.9208370452834,260.8552394534854,278.3205270848412,295.2665246839824,311.6464359789243,327.4164240362079,342.5350974049579,356.96295111892687,370.6618151935545,383.5943613273994,395.72371235386527,407.013189869569,417.4262245852224,426.9264423355853,435.47792719781137,443.0456524630281,449.5960607741508,0.20
BRA,Male,CKD,diet,3006.120177744102,0.0,207.745951111916,0.0,1.0371469717829314,2.685007123196556,5.208269530212419,8.87958220560904,13.89959021048344,20.318655614817544,28.015114277597604,36.74474315488988,46.22052034056469,56.17497291138716,66.38881811754254,76.6944501100952,86.96780725208373,97.11757886475245,107.07568018743768,116.79001886484912,126.21937694207008,135.32990787718154,144.09276698677422,152.48250763236865,160.47599035636813,168.05164146191964,175.18895941815572,181.86820737054225,188.07025416656688,193.776539817889,198.96914801483945,203.6309708502085,207.745951111916,0.20
BRA,Male,CKD,combo,10536.11263922639,0.0,654.5245129980758,0.0,15.498156365956676,35.3455545138313,56.55143582619712,79.21358472849897,103.43560446327685,129.18004468864092,156.24548060358575,184.3141724542984,213.0296619061155,242.05768968109624,271.1143627328347,299.9698040030489,328.44042626942974,356.3785212694929,383.6629581460438,410.1919681430445,435.87784430535976,460.6430892690041,484.4175789066212,507.1364307840922,528.7383823540149,549.1645693572136,568.357649430327,586.2612459580487,602.8197000253276,617.9781199892823,631.682713275186,643.881376778445,654.5245129980758,0.20
BRA,Female,CKD,glp1,6802.739172986185,0.0,408.878007253501,0.0,12.802969052845585,28.900179209915223,45.421367173788894,62.232488964902586,79.26687614405819,96.46218713484268,113.75801656368276,131.09441865427289,148.41098715454427,165.6466376667886,182.73997113734004,199.63000491903583,216.257057624418,232.5636123728036,248.49503343772085,264.0000612371805,279.03105450260045,293.5439840445397,307.49820916143653,320.8560856427139,333.58246426534606,345.64414177260915,357.00932384368207,367.6471528606489,377.5273436584466,386.6199590848992,394.89534511893,402.3242333286908,408.878007253501,0.20
BRA,Female,CKD,diet,2711.416829219743,0.0,189.33970583967312,0.0,0.917141407422605,2.3725835372824804,4.601476317133347,7.84719590192617,12.291086270372034,17.983046888111858,24.82143641599032,32.595707212851266,41.05610020938184,49.96840685389179,59.139302681418485,68.41966241650152,77.69771050176132,86.8898574979321,95.93265101496944,104.77671585293864,113.38250811611942,121.71742968822946,129.7538732866742,137.46787478165788,144.83815546512778,151.84541898113093,158.47182420865283,164.70059145810228,170.51572059837054,175.90181092514104,180.84397727531905,185.327857615659,189.33970583967312,0.20
BRA,Female,CKD,combo,9480.326679232676,0.0,596.2877350580311,0.0,13.704905214588509,31.22928424960264,49.937680574850674,69.93611184425754,91.3373463940261,114.12959944237082,138.15407294227407,163.14506476723545,188.79739449550107,214.82002945628847,240.96145643523772,267.0137888050922,292.8070108751381,318.2008959840714,343.0778507024552,367.3374780954182,390.8926625923923,413.6667385449255,435.5913529114114,456.60475408485945,476.6503525350563,495.6754824677555,513.630346808568,530.4671566137331,546.139487340195,560.6018741040025,573.8096606208273,585.7191052725102,596.2877350580311,0.20
CAN,Male,CKD,glp1,1482.304193648279,0.0,78.21464808514793,0.0,3.0719490255214623,7.023577639978612,11.145411640967724,15.37819433716686,19.67922405374429,24.00558957278281,28.31460733179665,32.56522084439439,36.71930954076652,40.74264128568848,44.60546316959062,48.28281268846331,51.75463406222934,55.00575737601048,58.02577006848514,60.80879185207323,63.35315661998629,65.66100542426557,67.73779947576077,69.5917681994315,71.2333126121066,72.67438761742233,73.92788793204363,75.00706144192918,75.92497125150112,76.69402402386095,77.32557788600843,77.82963858915446,78.21464808514793,0.20
CAN,Male,CKD,diet,422.7271632126476,0.0,26.38803870287484,0.0,0.1585469725623625,0.415316482793969,0.8126777387351467,1.3945635036334352,2.1931050475031952,3.2152938220497163,4.438829460675152,5.819902522384837,7.306413932753458,8.848716333112861,10.404961882357384,11.94226849757797,13.435844243671454,14.867531105106536,16.224431177226506,17.497805338093713,18.68223443507213,19.774976336877444,20.77545318582088,21.684820786535965,22.50559027656618,23.24128625408776,23.896134898258424,24.47478115476042,24.98203683548581,25.42266241423385,25.80118508544001,26.121754786396195,26.38803870287484,0.20
CAN,Male,CKD,combo,1899.6325891993465,0.0,104.3143377354172,0.0,3.227924185910524,7.431436494171976,11.943332210525114,16.747698482647138,21.83363743728478,27.16538112766375,32.67858711275221,38.28932782018092,43.90836410884913,49.45266001880464,54.85125194024749,60.04673077859479,64.9945180772711,69.66142880543612,74.02420302913015,78.06820566589704,81.78628907404982,85.1777576765744,88.24737939294482,91.00441188414425,93.46163467418774,95.63439530049344,97.53968795932816,99.19528764246024,100.6189629582259,101.82778808357034,102.83756975543928,103.66239976714404,104.3143377354172,0.20
CAN,Female,CKD,glp1,1596.5135843836597,0.0,87.46673653681955,0.0,3.183096378627852,7.188312781324385,11.325388896030743,15.570790757792563,19.907429178403618,24.310562517665858,28.74954148267807,33.19001697619569,37.59602084133712,41.93174117058879,46.16294435170676,50.25806617620492,54.18901769821696,57.93174931521117,61.466605623139,64.77849346955281,67.85687992135263,70.6956357281806,73.29274189451007,75.64988043354424,77.7719338068664,79.6664199961624,81.34289113763043,82.81232308683593,84.08652133049054,85.17756561194619,86.09731182318774,86.85696546145664,87.46673653681955,0.20
CAN,Female,CKD,diet,454.6690447082765,0.0,29.332986582936428,0.0,0.1642834207250416,0.4248389015137945,0.8243529215997114,1.407436023635455,2.2080108305617614,3.2364188228975763,4.4749898237687376,5.884865592793176,7.418122736132318,9.027798534581052,10.673038140447716,12.320426035517812,13.943440678698607,15.521356112155445,17.038187812234355,18.48185247975107,19.843532845229674,21.11718923690114,22.29916148342636,23.387820825689232,24.383247821659097,25.286924696305505,26.10143889704068,26.830199550270663,27.47717100836508,28.046628516181045,28.542940805730723,28.97038357152724,29.332986582936428,0.20
CAN,Female,CKD,combo,2045.6859645820089,0.0,116.50583514186656,0.0,3.3447149354660723,7.605542044649155,12.134839247906712,16.953095824362208,22.07680514063395,27.49168312504935,33.14999625927976,38.97941563128916,44.89698341330222,50.820745226272265,56.67625112942005,62.39897813829339,67.9346192761468,73.2385826411064,78.27532098100619,83.01768208712201,87.44628874107457,91.54890700411217,95.31976524650872,98.75880548780242,101.8708680333375,104.66482508042282,107.15268812574776,109.34871830655266,111.26856931969904,112.92849034623032,114.34461238079255,115.53233626655584,116.50583514186656,0.20
TUR,Male,CKD,glp1,4099.140076044749,0.0,244.20406470590387,0.0,8.215003899982548,18.42652045961222,28.70876376079468,39.014274995171945,49.35036226819466,59.7163994180828,70.09860043223853,80.47171023300507,90.8027928262236,101.05520979607172,111.19192034389744,121.17778551640184,130.9808660135459,140.57286166990525,149.9289052551212,159.02693048196306,167.84681017551338,176.36942302229363,184.5757670273997,192.44620071468307,199.95986191015612,207.09428935058168,213.8252539333953,220.12679320222372,225.97143350437184,231.33057807497244,236.1750351938317,240.4756578592096,244.20406470590387,0.20
TUR,Male,CKD,diet,522.2386852381424,0.0,35.89900001913338,0.0,0.1853136317586177,0.4773512864067015,0.9223629367988906,1.5691222647183167,2.4541156776685966,3.5868090036437934,4.945091964416861,6.4840012881104485,8.150437767404583,9.894949789078964,11.677315682951305,13.467356870380172,15.24346369147679,16.990526914010843,18.698045381876,20.35863398000584,21.96692370287201,23.518777017339744,25.010738674845925,26.43965826115891,27.8024383769116,29.09587629762973,30.316576774530404,31.46092013684756,32.525074016768485,33.50503961872164,34.39672504702685,35.1960391636494,35.89900001913338,0.20
TUR,Male,CKD,combo,4612.634331902336,0.0,279.572956018219,0.0,8.396559919772699,18.893181378292866,29.610292901192224,40.548364443598985,51.75066320431324,63.22612712591763,74.9396111646547,86.8220509244893,98.78862851519624,110.7542953242264,122.64256448396372,134.3886399726307,145.93929366139855,157.25129481785916,168.2893604943456,179.02406795026764,189.4299184091869,199.4836363192844,209.16274470252392,218.4444356762724,227.3047411448497,235.7179976417792,243.65659042824336,251.09095505368896,257.9898094677883,264.3205861117822,270.050030847302,275.14493379929627,279.572956018219,0.20
TUR,Female,CKD,glp1,4882.809280312285,0.0,298.678607236714,0.0,9.281095818843824,20.885895442075707,32.70898676558136,44.67117432839586,56.7459327292836,68.90583812511977,81.11976699482693,93.3531658289212,105.56929690991092,117.73075594973488,129.80086805828614,141.74475084798178,153.52995542913413,165.12667970694383,176.50760347066534,187.6474270500912,198.52220962462525,209.10860417507132,219.38307780258765,229.321192365358,238.89700402854945,248.0826235258428,256.8479630986112,265.1606820035704,272.9863304906539,280.2886822706496,287.03023756727634,293.17287266697895,298.678607236714,0.20
TUR,Female,CKD,diet,616.0119624576764,0.0,43.62310653401073,0.0,0.2093624779517995,0.5401770579410368,1.045129682534025,1.7789742768763972,2.782469112096805,4.066543027993248,5.607731800304464,7.357963604565157,9.260548209200351,11.262746026975949,13.321574195375431,15.404532882894271,17.4879660632796,19.554861593100213,21.592886020480364,23.59286598149265,25.547687600414065,27.45152032781334,29.29927489659167,31.0862267061857,32.80775738815282,34.45918354069727,36.03565252928456,37.532092052701046,38.943204159520974,40.2634965780926,41.48734530295769,42.609082828192186,43.62310653401073,0.20
TUR,Female,CKD,combo,5489.492391441998,0.0,341.74958859187973,0.0,9.486213045407569,21.41401093384593,33.73063451691996,46.410760497137744,59.46812160022637,72.88641818518408,86.61195460067393,100.56340278290736,114.64866734820316,128.7787238189194,142.8747362757531,156.86986845287538,170.7083473548264,184.34354051494304,197.73587770443555,210.8509088297615,223.65756789323493,236.126649477832,248.2294986743982,259.93692251989705,271.2183355251909,282.0411509066071,292.3704239536564,302.16874653124614,311.3963836117691,320.0116349672644,327.97139826650164,335.2319040604998,341.74958859187973,0.20
ZAF,Male,CKD,glp1,1775.321854143188,0.0,96.26599497355528,0.0,4.39410145572765,9.801426032046038,15.16337483146799,20.411492507367257,25.51519950017792,30.45493781631194,35.218247017091926,39.79801828783275,44.1917334038917,48.40090596093796,52.43035546344981,56.28724051100835,59.97992309555411,63.51678363003157,66.90510297722722,70.15010289870042,73.2542057722203,76.21654562764343,79.03273851838276,81.69490169542041,84.19189764459225,86.50977003560911,88.63233317922095,90.54187393997744,92.21992458787828,93.64806631918871,94.80872578551134,95.68593067516304,96.26599497355528,0.20
ZAF,Male,CKD,diet,29.43762360747678,0.0,1.851338183203552,0.0,0.0127600816413178,0.0327365046141494,0.0630862935850018,0.1068905657239156,0.1661435571186302,0.2407685134357962,0.3284360612615273,0.4253596972539526,0.5274636593803734,0.6312447623222397,0.734115950168416,0.8343779911083402,0.9310298059608612,1.0235533461291195,1.1117309413129988,1.19550876788162,1.274902148285037,1.349933722840433,1.4205959610389982,1.4868312519793108,1.5485245577892783,1.6055049676378983,1.6575534494822932,1.7044147539800178,1.74581187504009,1.7814617882686434,1.811091424515325,1.834453024517643,1.851338183203552,0.20
ZAF,Male,CKD,combo,1804.526087608732,0.0,98.1074650498922,0.0,4.406666688591031,9.83362450095683,15.225446014599584,20.51673624966861,25.67891011764096,30.69236326114697,35.54236017644871,40.2180664040352,44.71293867104214,49.02502007430485,53.156558288797896,57.11301516601634,60.90174667117935,64.53060705809185,68.00665112350725,71.33503980396927,74.51820599102757,77.555303941499,80.4419419843125,83.17018138542335,85.72877252320177,88.10359183456967,90.2782384765087,92.2347476397481,93.9543774254944,95.41842775155784,96.6090525920772,97.51003074342223,98.1074650498922,0.20
ZAF,Female,CKD,glp1,1553.7395011616009,0.0,79.51482577703064,0.0,4.6470189057217794,10.211577723219309,15.513444674892526,20.52475304843392,25.26166270858993,29.73429589171974,33.94774748535565,37.90636117238319,41.61667594642677,45.08868854761204,48.33585104699887,51.37427563198071,54.22152442058359,56.89525806160054,59.4119309954167,61.78565533919573,64.02730599116512,66.14390304307017,68.13828090824973,70.00903431346342,71.75071759228013,73.35426413749701,74.80758641130524,76.09631291810547,77.20461663613241,78.11608937898927,78.81461830086664,79.28522415331463,79.51482577703064,0.20
ZAF,Female,CKD,diet,25.63137991681469,0.0,1.5296864996435031,0.0,0.0134945315239747,0.034212400780234,0.065261125584584,0.1094363797492405,0.1683037948787387,0.2411711893018946,0.3250417797753471,0.4156238351115462,0.508642470873383,0.6007061445070576,0.6895590053718479,0.7739415354608354,0.853315501659381,0.9275989590205428,0.996961504642968,1.0616824366934452,1.1220590042885306,1.1783505903877085,1.2307476246696751,1.279357353516389,1.324201173534675,1.3652199710140849,1.4022849966931972,1.4352124593533515,1.463780412585038,1.4877467519581842,1.5068673097139254,1.5209131745214108,1.5296864996435031,0.20
ZAF,Female,CKD,combo,1579.2782853006263,0.0,81.04298351414582,0.0,4.660307373284013,10.245264645163845,15.577792551564926,20.63281341627589,25.428068317183715,29.973026597535863,34.26983508443118,38.3185855903248,42.12156274282461,45.685373409751264,49.02120319909591,52.1438889563633,55.0704385520894,57.81841725443883,60.40443939835132,62.84289061923846,65.14494087621097,67.31787045818055,69.36470732379348,71.28415813342872,73.07080416675126,74.71552545759187,76.20611109627316,77.52801030375667,78.66517735874913,79.60096367250662,80.31901221389126,80.8041130174297,81.04298351414582,0.20
MEX,Male,CKD,glp1,9149.670670197076,0.0,484.6504686905246,0.0,20.954898584706825,46.844114260842616,72.87975180997455,98.82633686201008,124.57002543157432,150.0108002551351,175.05742336698313,199.62465947023884,223.63122544740327,246.99846234176948,269.6496208578101,291.5096150423924,312.50510729935195,332.5648129905312,351.6199401761478,369.6047033361101,386.4568676360505,402.118293170126,416.5354580689673,429.6599467233609,441.4488954717162,451.8653932417146,460.8788387425375,468.4652586168159,474.6075922156597,479.2959482493607,482.5278365865452,484.3083752507154,484.6504686905246,0.20
MEX,Male,CKD,diet,2271.958034718882,0.0,141.62697708081396,0.0,0.9430439831849072,2.416138027154375,4.640742721465358,7.838461845058191,12.16093829357851,17.624326609155105,24.09556775279634,31.340374823499587,39.09481427866558,47.11888006575464,55.219356087189226,63.250757688918384,71.10673059558758,78.70976814140158,86.002525939919,92.94146260582784,99.49252736595372,105.62837215324544,111.32661016974453,116.56875941464386,121.33962037554738,125.62692203959888,129.42112996459036,132.71534996030823,135.50528664853482,137.78923225861945,139.5680706699859,140.8452871581394,141.62697708081396,0.20
MEX,Male,CKD,combo,11402.329940096695,0.0,625.8521229386388,0.0,21.88031841088377,49.210974308214645,77.42625894684898,106.50988039189542,136.49908774986395,167.31234613456036,198.73023578323773,230.4392697200965,262.09991947227536,293.3979808750228,324.0665297004307,353.8868166373286,382.68006575425534,410.29778274396085,436.6137249094754,461.5182034132376,484.91441150444007,506.7162418997541,526.8471064733167,545.239391387433,561.834294640088,576.5818811049321,589.4412525580265,600.3807720258483,609.3783083014496,616.4214818820619,621.5079010984409,624.6453793306791,625.8521229386388,0.20
MEX,Female,CKD,glp1,10378.3253213406,0.0,599.9587344927422,0.0,20.829149311077344,46.81312611932299,73.23916585462939,99.89886138778456,126.7030723767457,153.57111947534577,180.4247251940469,207.1852910628368,233.7723029366971,260.1026137740628,286.09039725017647,311.6475756250584,336.68454702310555,361.11106900178856,384.8371906617031,407.77415897556784,429.83525321466,450.93652327408927,470.9974237652423,489.9413470642903,507.69606628020847,524.1941042913895,539.3730481906823,553.1758299426292,565.5509938549949,576.4529695878446,585.8423659105756,593.6862954413009,599.9587344927422,0.20
MEX,Female,CKD,diet,2602.216509447506,0.0,175.39238660249976,0.0,0.9373848245195404,2.414495051842096,4.6625932520473725,7.919337553066725,12.358209092577454,18.020065029711983,24.79493582277792,32.46631936720223,40.78140530190285,49.50530127630918,58.44536508818419,67.4535474768054,76.41880562378356,85.25746193312807,93.90489994279052,102.30943049395864,110.42811932837505,118.22409428747778,125.664875248498,132.72137547401508,139.36732826105435,145.57897540559495,151.33491294870328,156.61602966657665,161.40549999634823,165.68880971120234,169.45380269127782,172.69074269527482,175.39238660249976,0.20
MEX,Female,CKD,combo,12949.84236537312,0.0,773.9509116357513,0.0,21.74901574026444,49.1779484676299,77.80533341791306,107.6571167596303,138.8160238671844,171.24353198591416,204.7555278810105,239.0626233544172,273.83725792301266,308.7662126161304,343.5745789762441,378.0286377762168,411.92925966785697,445.10340608902334,477.39696080591966,508.6696464463312,538.7917831162049,567.6423970275428,595.1082253457353,621.0832769756817,645.4687192787096,668.172946629471,689.1117476286017,708.2085284845889,725.3945756557878,740.6093553345709,753.8008537444985,764.9259627412757,773.9509116357513,0.20
AUS,Male,CKD,glp1,1094.1195888374868,0.0,62.12471004169856,0.0,2.102137705109272,4.817084627548866,7.668499923393938,10.617209340782663,13.632130531711027,16.68091977044378,19.73158981010647,22.75431509342161,25.722780160641832,28.614932074573066,31.41319836142065,34.104314324082225,36.67891175038221,39.13099345786213,41.45738020038971,43.65718158893105,45.7313160773756,47.682087407794825,49.51281480759189,51.227509680038565,52.83059062636494,54.32662985158822,55.72012622194961,57.0153027034421,58.215928140386495,59.32516505519016,60.34544623324564,61.27838327001973,62.12471004169856,0.20
AUS,Male,CKD,diet,100.88736305702196,0.0,6.737341147614643,0.0,0.035006556290682,0.09188942958599,0.1802883087934788,0.3102112132128241,0.4890479033319934,0.7185672636469462,0.9939752198292808,1.3056737218812486,1.6422628891177735,1.9929861845630512,2.348940952918383,2.7033198693707163,3.051171225536564,3.389018617467628,3.714500110397239,4.026077228320901,4.3228156235809365,4.604223699526301,4.870133676545265,5.120612297293519,5.355891819239332,5.576314918843309,5.782289387184392,5.9742501044484015,6.1526268820425685,6.3178174853010205,6.47016559689564,6.60994372424193,6.737341147614643,0.20
AUS,Male,CKD,combo,1193.548872997806,0.0,68.77613879347427,0.0,2.1365330012108643,4.907194149134739,7.845248272124536,10.921378001532505,14.111801674128856,17.38597146958682,20.707253255540763,24.03644461922977,27.33606305631201,30.573499139171872,33.722427577777125,36.76287721393919,39.68058916348491,42.46612144747996,45.11394395548723,47.62162512910436,49.98913750637894,52.218276237892496,54.312172768499295,56.27488393824024,58.111039212444666,59.82553286844632,61.42325238518061,62.90883831503561,64.2864742242773,65.55970771930697,66.73130509675411,67.8031428066297,68.77613879347427,0.20
AUS,Female,CKD,glp1,941.367855699993,0.0,55.5192746907378,0.0,1.6327888052464914,3.72270786252011,5.925535634998596,8.230679044710541,10.627981075493151,13.10100094831114,15.62873131276274,18.187691256831386,20.75384964479053,23.304149770638105,25.81757117079269,28.275765700786,30.663350462817107,32.96794917135958,35.180063553521904,37.2928392296094,39.301772865575,41.204392310733965,42.99992990152441,44.68900102131647,46.273294802796045,47.75528086777922,49.137934575879626,50.42448284404418,51.618172753228464,52.72206552631724,53.738858785904085,54.67074010896704,55.5192746907378,0.20
