iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
BRA,Male,IHD,combo,261274.6600383148,2138.7182487624523,11159.567217725911,2138.7182487624523,5486.449802588497,5677.593795343797,5874.217533088275,6099.583702132208,6355.5624503874715,6640.224873862797,6947.620458915349,7269.2917894213315,7596.524007889253,7921.942367716343,8240.075754125326,8547.216468392653,8841.003883444268,9119.992140147908,9383.302436905666,9630.374929172744,9860.80367862196,10074.232389115612,10270.29210413812,10448.567253765039,10608.580906930496,10749.79328656799,10871.6096934464,10973.395258790522,11054.49467851143,11114.255478286883,11152.0535609301,11167.319889187987,11159.567217725911
BRA,Female,IHD,glp1,173404.85215957882,1510.412712023557,7305.22165855662,1510.412712023557,3911.806270324334,4074.7582993897377,4235.69647956494,4402.772980888985,4572.084858850882,4741.078616992556,4908.194188719659,5072.467991114696,5233.285076531756,5390.230849983112,5543.004835224492,5691.371473676103,5835.131852075108,5974.1063657876075,6108.122419839143,6237.00396347676,6360.561390405492,6478.581421746931,6590.817228478336,6696.979383637779,6796.728357426342,6889.669248183927,6975.349328566401,7053.258816191359,7122.8350796286395,7183.470285123389,7234.522292749214,7275.328434420953,7305.22165855662
BRA,Female,IHD,diet,56050.13363616739,0.0,3563.0806585689133,0.0,27.597741225443315,68.801806510819,129.5495999460545,215.5594880963763,330.35858729887696,473.52157285388967,640.4761295635253,824.0885633215366,1016.8363359852083,1212.3333814613143,1405.8821861280157,1594.3693824839575,1775.9042273961531,1949.4410539503733,2114.4777266035235,2270.842748942625,2418.5547443228133,2557.7331727566198,2688.542705029424,2811.1587928465015,2925.746329968417,3032.4464322716667,3131.368429093418,3222.585437615431,3306.132640163589,3382.007790685064,3450.1736722377245,3510.5622988401155,3563.0806585689133
BRA,Female,IHD,combo,225937.52230568073,1510.412712023557,10668.253122067661,1510.412712023557,3937.254411137619,4138.1017685951665,4355.03343719212,4601.5139999754465,4876.960578883154,5178.5159428146435,5500.49362617296,5835.41984459947,6175.774480263179,6515.248553802754,6849.175749546674,7174.398271885453,7488.914872280264,7791.52201006205,8081.527398656181,8358.54518170908,8622.356991465756,8872.819540094628,9109.803118893906,9333.150293389379,9542.648135513227,9738.010154333562,9918.865851981056,10084.756829694103,10235.138855751633,10369.389474624186,10486.820719473966,10586.696378797904,10668.253122067661
CAN,Male,IHD,glp1,44729.757533493066,596.7214669125424,1469.4702480665655,596.7214669125424,1476.590593904275,1478.8867731073224,1479.6045046804247,1484.0170982734016,1491.226965123511,1500.1707672844896,1509.914129578101,1519.7162947412362,1529.0280575652941,1537.4623724463308,1544.7584468042587,1550.7493917185857,1555.3370694086589,1558.4742862524581,1560.152895563806,1560.395928587579,1559.252030094951,1556.7908904136784,1553.0988340586591,1548.274139848123,1542.4219849781002,1535.6491192675567,1528.0584978059633,1519.744150096656,1510.786561908717,1501.2488104040312,1491.1736380111906,1480.5815865865989,1469.4702480665655
CAN,Male,IHD,diet,9002.608875211747,0.0,539.831837407386,0.0,4.397670355312584,11.15059305892646,21.294823684023868,35.84936216679125,55.45204476549043,80.02427212616749,108.71977009341572,140.2094518072554,173.08644542297407,206.1559717817363,238.54204180582383,269.66805882073095,299.18764459359227,326.91280509895296,352.7575839968995,376.6995168366848,398.75532569702773,418.96632118119305,437.3897699903864,454.0936200749893,469.1529497733609,482.6472129680915,494.65781659609274,505.26584987971,514.5499428321164,522.5843085513588,529.4370505050938,535.1688133401622,539.831837407386
CAN,Male,IHD,combo,53158.70860317821,596.7214669125424,1977.8081772857768,596.7214669125424,1480.6530012340045,1489.1700996088148,1499.2533346083437,1517.1245495170006,1542.4867227215473,1574.217590887627,1610.6134405793673,1649.7133935273669,1689.669957004804,1728.988157050957,1766.5901431289021,1801.7668949848521,1834.0905896413133,1863.3312372568726,1889.3930776173147,1912.2711834011461,1932.0233996368006,1948.7522073176588,1962.5922546468064,1973.7007347977597,1982.2489932437347,1988.4146080312385,1992.3737366410205,1994.2938358709507,1994.3270075897817,1992.604260754455,1989.2309513136388,1984.2835963658144,1977.8081772857768
CAN,Female,IHD,glp1,28871.829786381415,428.0236301155019,998.6785283564932,428.0236301155019,1014.4743460770624,974.4129223360615,947.0667760155484,931.6101494494578,924.6445555103201,923.6526516813901,926.776540945626,932.6363852011127,940.2059244542143,948.7222076697581,957.6183408763609,966.4733454703855,974.9753109933044,982.8948662407711,990.066433156011,996.3750929913076,1001.7472724233485,1006.1438465294559,1009.5546285832897,1011.9935481387001,1013.4940935651794,1014.1048081323715,1013.8847826545825,1012.8991899297071,1011.2149660787254,1008.8967709669923,1006.0033628831552,1002.5845089552204,998.6785283564932
CAN,Female,IHD,diet,6295.547518834344,0.0,387.03814857271936,0.0,3.2390927383312373,7.924234964022617,14.802374228838744,24.590192605559423,37.74616838432485,54.25244082620702,73.57993314326086,94.87507532865857,117.226504279668,139.85582699235238,162.1875683081962,183.83645535270261,204.56256296808715,224.22519749247658,242.74719950785584,260.0909927771354,276.2439391412663,291.2099760409146,305.0050512755188,317.6546140147948,329.1920583011015,339.65748089882254,349.09642853919286,357.55850791177727,365.0958495757295,371.7614806899219,377.60768991969235,382.6844740552151,387.03814857271936
CAN,Female,IHD,combo,34758.75838637217,428.0236301155019,1362.195103226455,428.0236301155019,1017.4665017000989,981.7233469995372,960.7310658129827,954.3290213919354,959.5486569848144,973.8644662930783,994.9376804378007,1020.6049504746443,1048.9990652888446,1078.6352859170256,1108.409963759259,1137.539969097994,1165.4853653956488,1191.8808192090873,1216.4841069952236,1239.1409036375844,1259.7619031074464,1278.308133079834,1294.7811658206338,1309.2159286970455,1321.6746714558867,1332.2412863591235,1341.0156194599585,1348.1076972221126,1353.6319625448305,1357.701701480164,1360.4238723677045,1361.894542039914,1362.195103226455
