iso3,factor,seg,deaths,total,pct
CAN,Trans fat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",1.9508185552112398e-13,9.562836054957055e-12,2.0400000000000005
CAN,Vegetables (low),Not transmitted through a GLP-1 target,1369.9172286726919,1608.0773805979347,85.18975798063354
CAN,Vegetables (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",86.20262775358133,1608.0773805979347,5.360601970629574
CAN,Vegetables (low),"Transmitted through a GLP-1 target, offset by 20% coverage",151.95752417166153,1608.0773805979347,9.449640048736887
CAN,Whole grains (low),Not transmitted through a GLP-1 target,2509.840938666516,4028.480247473171,62.30242633660155
CAN,Whole grains (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",1291.1573827760553,4028.480247473171,32.050731379058455
CAN,Whole grains (low),"Transmitted through a GLP-1 target, offset by 20% coverage",227.4819260305995,4028.480247473171,5.6468422843399955
CHN,Fibre (low),Not transmitted through a GLP-1 target,60893.35598925669,60893.35598925669,99.99999999999999
CHN,Fruits (low),Not transmitted through a GLP-1 target,190053.31658676878,210257.308483189,90.39082539286113
CHN,Fruits (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",15999.409799790285,210257.308483189,7.6094428846308135
CHN,Fruits (low),"Transmitted through a GLP-1 target, offset by 20% coverage",4204.582096629937,210257.308483189,1.9997317225080489
CHN,Legumes (low),Not transmitted through a GLP-1 target,134557.32306074855,134557.32306074855,100.0
CHN,Nuts & seeds (low),Not transmitted through a GLP-1 target,85923.55671046158,106870.09541102187,80.39999999999999
CHN,Nuts & seeds (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",18872.83136920482,106870.09541102187,17.6596
CHN,Nuts & seeds (low),"Transmitted through a GLP-1 target, offset by 20% coverage",2073.707331355469,106870.09541102187,1.9404000000000003
CHN,Omega-6 PUFA (low),Not transmitted through a GLP-1 target,40663.54166357447,40819.27963741306,99.6184695682482
CHN,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",73.42254717210541,40819.27963741306,0.1798722266152137
CHN,Omega-6 PUFA (low),"Transmitted through a GLP-1 target, offset by 20% coverage",82.31542666648905,40819.27963741306,0.20165820513658092
CHN,Processed meat (high),Not transmitted through a GLP-1 target,7755.749866749038,9856.62119896744,78.68568457882418
CHN,Processed meat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",216.41075541866027,9856.62119896744,2.195587626329102
CHN,Processed meat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",1884.4605767997402,9856.62119896744,19.118727794846706
CHN,Red meat (high),Not transmitted through a GLP-1 target,68757.77540395467,68757.77540395467,100.0
CHN,SSB (high),Not transmitted through a GLP-1 target,8217.75054937141,9724.892594420533,84.50222426195415
CHN,SSB (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",161.26419882025598,9724.892594420533,1.6582620039709042
CHN,SSB (high),"Transmitted through a GLP-1 target, offset by 20% coverage",1345.8778462288656,9724.892594420533,13.839513734074933
CHN,Seafood omega-3 (low),Not transmitted through a GLP-1 target,77117.69771879757,77117.69771879757,100.0
CHN,Sodium (high),Not transmitted through a GLP-1 target,0.0,571427.4022013504,0.0
CHN,Sodium (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",449462.6114026351,571427.4022013504,78.65611793749098
CHN,Sodium (high),"Transmitted through a GLP-1 target, offset by 20% coverage",121964.79079871536,571427.4022013504,21.343882062509028
CHN,Trans fat (high),Not transmitted through a GLP-1 target,75348.89742843075,88645.76168050677,85.0
CHN,Trans fat (high),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",11980.474691120491,88645.76168050677,13.515000000000002
CHN,Trans fat (high),"Transmitted through a GLP-1 target, offset by 20% coverage",1316.3895609555257,88645.76168050677,1.4850000000000003
CHN,Vegetables (low),Not transmitted through a GLP-1 target,8748.732042396261,10282.600001850265,85.08287826835627
CHN,Vegetables (low),"Transmitted through a GLP-1 target, beyond what 20% coverage offsets",684.1440078200685,10282.600001850265,6.653414580913025
