iso3,outcome,glp1_channel,conv_wt,deaths,deaths_lo,deaths_hi
GLB,ICH,基本不汇流-结构近乎不可及,0.024,5.123425918794854,-0.3135804144525167,10.439353034240254
GLB,ICH,完全汇流-结构可及,1.0,6.954232840873759,1.270429396272072,16.774886471592332
GLB,ICH,纯直接效应-结构不可及,0.0,-1.383452889012736,-12.300059240044266,8.03939320615275
GLB,ICH,部分汇流-结构小部可及,0.119,1.0496270408280983,-0.0774105008107837,2.49756544547163
GLB,IHD,基本不汇流-结构近乎不可及,0.006,13.472984131446248,-29.49345350350228,49.34352373427844
GLB,IHD,完全汇流-结构可及,1.0,13.424550769741105,1.6394918927400846,34.68586047824826
GLB,IHD,纯直接效应-结构不可及,0.0,35.376381048524614,-4.707064693008402,81.17577519607646
GLB,IHD,部分汇流-结构小部可及,0.2012,62.948523374935085,19.799814076940603,109.45445254867492
GLB,IschStroke,完全汇流-结构可及,1.0,6.26659154198733,0.9920723728092111,16.09562943932653
GLB,IschStroke,纯直接效应-结构不可及,0.0,0.4047389300559312,-0.9443394154341589,2.467182463429101
GLB,IschStroke,部分汇流-结构小部可及,0.1706666666666666,4.19574774302918,-1.938839265121985,11.068709375362216
GLB,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,0.7020303640462533,-0.04971365944667583,1.5425315105101511
GLB,SAH,完全汇流-结构可及,1.0,0.7049134607434958,0.11830874574828819,1.8074103463512174
GLB,SAH,纯直接效应-结构不可及,0.0,-0.2262420208888524,-1.780618055691024,1.0793223969402548
GLB,T2D,完全汇流-结构可及,1.0,9.377396068014246,1.862965648455819,17.907507223457163
GLB,T2D,纯直接效应-结构不可及,0.0,0.3191579652739866,0.11753146023629002,0.6053791644631288
IND,CKD,完全汇流-结构可及,1.0,4.6142830009637,1.6537752018254577,9.975455265740676
IND,ICH,基本不汇流-结构近乎不可及,0.024,10.835446077767106,-0.6805514793621118,23.452102275704252
IND,ICH,完全汇流-结构可及,1.0,5.1472193118680005,0.1255579564337339,18.360191961746363
IND,ICH,纯直接效应-结构不可及,0.0,1.3797174442104378,-1.1063487046222544,4.893536796252536
IND,ICH,部分汇流-结构小部可及,0.119,0.8818594843918859,-0.0388797846749427,2.749121845558562
IND,IHD,基本不汇流-结构近乎不可及,0.006,22.67372764559861,-64.52908023712571,91.04495545298218
IND,IHD,完全汇流-结构可及,1.0,11.70732410767882,0.19919993854905396,40.98662742106332
IND,IHD,纯直接效应-结构不可及,0.0,39.18821054427488,-0.7589493163047142,93.37469313175308
IND,IHD,部分汇流-结构小部可及,0.2012,112.48287783046324,29.793325955784297,211.5193893088194
IND,IschStroke,完全汇流-结构可及,1.0,4.067677124306109,0.0867458413587817,16.417743281238597
IND,IschStroke,纯直接效应-结构不可及,0.0,0.3820841826526877,-0.48245930394720754,1.9203141370578871
IND,IschStroke,部分汇流-结构小部可及,0.1706666666666666,8.323474284607062,-2.3022157563763983,21.922855529190524
IND,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,1.152914845086259,-0.07101607019201768,3.210902307976971
IND,SAH,完全汇流-结构可及,1.0,0.4627254214761356,0.010917552118296918,1.8552703218940612
IND,SAH,纯直接效应-结构不可及,0.0,0.1385493006157887,-0.11550346346553646,0.5621895218794687
IND,T2D,完全汇流-结构可及,1.0,17.97150967486312,3.2103836057418285,39.56252660555704
IND,T2D,纯直接效应-结构不可及,0.0,0.7287997470750914,0.2108520563622009,1.565533464987921
ISR,CKD,完全汇流-结构可及,1.0,5.924631809798209,1.1538414667305152,15.052698678859123
ISR,ICH,基本不汇流-结构近乎不可及,0.024,0.5211065206166338,-0.037414233190162245,1.1764436284504436
ISR,ICH,完全汇流-结构可及,1.0,0.6990695911512115,0.0011019339036896045,2.496467917720251
ISR,ICH,纯直接效应-结构不可及,0.0,-0.9659034872683582,-4.255019545789426,1.880146101832325
ISR,ICH,部分汇流-结构小部可及,0.119,-3.033787346024246e-06,-2.8016678262617756e-05,3.23357260638941e-05
ISR,IHD,基本不汇流-结构近乎不可及,0.006,2.864959965313462,-3.550218047870758,11.59337075360643
ISR,IHD,完全汇流-结构可及,1.0,2.4807296499538216,0.002750290361124587,9.104512389994783
ISR,IHD,纯直接效应-结构不可及,0.0,8.170524009776905,-1.8644466750831372,21.40134419611388
ISR,IHD,部分汇流-结构小部可及,0.2012,10.012995160971236,2.9806988499769353,19.821912702919327
ISR,IschStroke,完全汇流-结构可及,1.0,0.9549531628234674,0.08449079473638134,3.3187940493401613
ISR,IschStroke,纯直接效应-结构不可及,0.0,0.0144639172433946,-0.31422892153950394,0.44988405749108185
ISR,IschStroke,部分汇流-结构小部可及,0.1706666666666666,0.3789434319984238,-0.5360034250514835,1.4571186350912513
ISR,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,0.0979741531395376,-0.007211899792408991,0.221449913626334
ISR,SAH,完全汇流-结构可及,1.0,0.1145800069973539,0.0001523617551530615,0.4342919750480572
ISR,SAH,纯直接效应-结构不可及,0.0,-0.1886288246240258,-0.8054986032517213,0.35060374385884896
ISR,T2D,完全汇流-结构可及,1.0,10.047238449283109,2.1393026976180614,20.445195940069933
ISR,T2D,纯直接效应-结构不可及,0.0,0.1324834254469812,0.025244240302750024,0.2973662848101911
JPN,CKD,完全汇流-结构可及,1.0,5.181516213965356,1.5439934126898998,11.148542529482656
JPN,ICH,基本不汇流-结构近乎不可及,0.024,1.279103103492443,-0.08778311847295252,2.554497966785297
JPN,ICH,完全汇流-结构可及,1.0,1.745002762257697,0.09091270987484876,4.523693221561619
JPN,ICH,纯直接效应-结构不可及,0.0,-0.2717526664402442,-4.809489893600033,3.348634288136127
JPN,ICH,部分汇流-结构小部可及,0.119,0.0025023126650667,-8.509020839421824e-05,0.019305849515707196
JPN,IHD,基本不汇流-结构近乎不可及,0.006,4.547899390882475,-6.316425382506717,16.10561373254309
JPN,IHD,完全汇流-结构可及,1.0,4.41214717503836,0.20477824647989937,10.895872731618528
JPN,IHD,纯直接效应-结构不可及,0.0,7.992829930443693,0.7864949485429268,17.32319752218972
JPN,IHD,部分汇流-结构小部可及,0.2012,20.1116507222943,6.794417538913678,34.09434486706057
JPN,IschStroke,完全汇流-结构可及,1.0,2.793886314333581,0.209004396443796,7.135070705755938
JPN,IschStroke,纯直接效应-结构不可及,0.0,0.1795816022055331,-0.7053103864602518,1.1767932135259738
JPN,IschStroke,部分汇流-结构小部可及,0.1706666666666666,1.0970996647686782,-1.3276138081545796,3.675201005749915
JPN,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,0.6750011501072688,-0.04787639061748109,1.3366834056210102
JPN,SAH,完全汇流-结构可及,1.0,0.7009719333664686,0.029426590103523758,1.8768074830125072
JPN,SAH,纯直接效应-结构不可及,0.0,-0.1297679091619632,-2.6616804849815607,1.7489587402452076
JPN,T2D,完全汇流-结构可及,1.0,2.20421099439549,0.5259109838807771,4.283359695978026
JPN,T2D,纯直接效应-结构不可及,0.0,0.0909000257030295,0.041120915622602956,0.14938919637261647
MEX,CKD,完全汇流-结构可及,1.0,18.883117479416605,6.098915918563483,40.35323788279365
MEX,ICH,基本不汇流-结构近乎不可及,0.024,0.8997551738259383,-0.06301091605748291,1.8794111123656014
MEX,ICH,完全汇流-结构可及,1.0,0.9181933713865,0.0012283793936791354,3.167538353291142
MEX,ICH,纯直接效应-结构不可及,0.0,-1.3120929824945382,-5.275111928435091,2.0729214860977496
MEX,ICH,部分汇流-结构小部可及,0.119,0.1646264940436352,-0.00785689827552997,0.6717297245404042
MEX,IHD,基本不汇流-结构近乎不可及,0.006,12.422564107886316,-24.602554566269013,48.90226145107016
MEX,IHD,完全汇流-结构可及,1.0,9.349126506159756,0.01640113326390801,31.01718509845182
MEX,IHD,纯直接效应-结构不可及,0.0,31.509475225423092,-1.5787146341909368,73.10335745872757
MEX,IHD,部分汇流-结构小部可及,0.2012,50.334278161814375,10.617971835350874,93.27850799147262
MEX,IschStroke,完全汇流-结构可及,1.0,1.7219305753214291,0.10744315305008734,5.388422645029095
MEX,IschStroke,纯直接效应-结构不可及,0.0,-0.0023230847035115,-0.5628694188538671,0.782379301632106
MEX,IschStroke,部分汇流-结构小部可及,0.1706666666666666,0.7917273756916291,-0.22374219924601568,1.9428684334555295
MEX,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,0.4211741226042634,-0.02785377647740867,0.9831412523986032
MEX,SAH,完全汇流-结构可及,1.0,0.2928728096799823,6.426360792365487e-06,1.0246479218247777
MEX,SAH,纯直接效应-结构不可及,0.0,-0.5332446695963388,-2.132498772209902,0.856111991629114
MEX,T2D,完全汇流-结构可及,1.0,34.0476209490154,6.780938459189736,66.57811932386933
MEX,T2D,纯直接效应-结构不可及,0.0,0.1505741159038303,0.006047296461725692,0.5264597479727677
NGA,CKD,完全汇流-结构可及,1.0,20.619601318901218,6.986024568429607,47.258171461170676
NGA,ICH,基本不汇流-结构近乎不可及,0.024,5.925324214113878,-0.2942486541500235,14.066731871342043
NGA,ICH,完全汇流-结构可及,1.0,2.6008138476935305,-3.361555634157688e-05,12.720394435704684
NGA,ICH,纯直接效应-结构不可及,0.0,-0.4946379369354248,-2.9411379649869156,0.960117855596578
NGA,ICH,部分汇流-结构小部可及,0.119,1.4542316548344696,-0.06030899545546784,6.200767916534303
NGA,IHD,基本不汇流-结构近乎不可及,0.006,20.68589612776747,-60.980215463138734,84.90366533669344
NGA,IHD,完全汇流-结构可及,1.0,5.508074532082503,-2.804259763628168e-05,26.220150976809354
NGA,IHD,纯直接效应-结构不可及,0.0,27.944925350773328,-5.446032286503889,71.84810049179178
NGA,IHD,部分汇流-结构小部可及,0.2012,38.98826775526452,7.8468027471091775,89.88035817576616
NGA,IschStroke,完全汇流-结构可及,1.0,3.780900069414229,0.11115048380099082,17.94003791418457
NGA,IschStroke,纯直接效应-结构不可及,0.0,-0.2445167533837713,-1.0174647251478,0.20076510634381317
NGA,IschStroke,部分汇流-结构小部可及,0.1706666666666666,5.177800843661863,-0.8036393626150883,14.333300704056551
NGA,SAH,基本不汇流-结构近乎不可及,0.0299999999999999,0.3379798445047653,-0.018706785716307097,1.1958938537307484
NGA,SAH,完全汇流-结构可及,1.0,0.1072405975396418,-4.540208314833211e-06,0.675808267174045
NGA,SAH,纯直接效应-结构不可及,0.0,-0.0269538934442156,-0.1942893206292186,0.05784243056907089
NGA,T2D,完全汇流-结构可及,1.0,7.279721636124894,1.1736091149215568,18.920700292997385
NGA,T2D,纯直接效应-结构不可及,0.0,0.0276455120417636,0.0006031131648564741,0.11470831643009939
