iso3,outcome,glp1_channel,conv_wt,deaths,deaths_lo,deaths_hi
NGA,IHD,纯直接效应-结构不可及,0.0,13244.0,2051.0,27116.0
NGA,IHD,部分汇流-结构小部可及,0.17395525557658612,18846.0,11125.0,31125.0
NGA,IschStroke,完全汇流-结构可及,1.0,1514.0,223.0,6785.0
NGA,IschStroke,纯直接效应-结构不可及,0.0,-125.0,-509.0,73.0
NGA,IschStroke,部分汇流-结构小部可及,0.175459807475769,2445.0,888.0,5018.0
NGA,SAH,基本不汇流-结构近乎不可及,0.026118151431077263,223.0,24.0,671.0
NGA,SAH,完全汇流-结构可及,1.0,59.0,-0.0,382.0
NGA,SAH,纯直接效应-结构不可及,0.0,-19.0,-135.0,37.0
NGA,T2D,完全汇流-结构可及,1.0,3417.0,1897.0,6002.0
NGA,T2D,纯直接效应-结构不可及,0.0,12.0,0.0,49.0
NZL,CKD,完全汇流-结构可及,1.0,308.0,215.0,459.0
NZL,ICH,基本不汇流-结构近乎不可及,0.024000000000000004,27.0,-2.0,59.0
NZL,ICH,完全汇流-结构可及,1.0,21.0,0.0,85.0
NZL,ICH,纯直接效应-结构不可及,0.0,-35.0,-165.0,75.0
NZL,ICH,部分汇流-结构小部可及,0.11900000000000001,1.0,-0.0,6.0
NZL,IHD,基本不汇流-结构近乎不可及,0.004024572511615781,543.0,-910.0,1790.0
NZL,IHD,完全汇流-结构可及,1.0,188.0,0.0,747.0
NZL,IHD,纯直接效应-结构不可及,0.0,1179.0,350.0,2049.0
NZL,IHD,部分汇流-结构小部可及,0.23836553734829666,1741.0,1163.0,2423.0
NZL,IschStroke,完全汇流-结构可及,1.0,75.0,22.0,241.0
NZL,IschStroke,纯直接效应-结构不可及,0.0,15.0,-23.0,66.0
NZL,IschStroke,部分汇流-结构小部可及,0.17066427705960327,55.0,-38.0,163.0
NZL,SAH,基本不汇流-结构近乎不可及,0.024331358183772404,16.0,-1.0,33.0
NZL,SAH,完全汇流-结构可及,1.0,9.0,0.0,38.0
NZL,SAH,纯直接效应-结构不可及,0.0,-23.0,-109.0,45.0
NZL,T2D,完全汇流-结构可及,1.0,252.0,146.0,376.0
NZL,T2D,纯直接效应-结构不可及,0.0,6.0,2.0,11.0
ROU,CKD,完全汇流-结构可及,1.0,1017.0,627.0,1639.0
ROU,ICH,基本不汇流-结构近乎不可及,0.024000000000000004,500.0,-31.0,1064.0
ROU,ICH,完全汇流-结构可及,1.0,1758.0,431.0,3499.0
ROU,ICH,纯直接效应-结构不可及,0.0,-631.0,-2675.0,1107.0
ROU,ICH,部分汇流-结构小部可及,0.11900000000000004,-0.0,-0.0,0.0
ROU,IHD,基本不汇流-结构近乎不可及,0.004327879959034616,5172.0,-7304.0,16344.0
ROU,IHD,完全汇流-结构可及,1.0,8230.0,1954.0,15557.0
