iso3,sex,outcome,arm,averted_10yr,averted_yr1,averted_yr10,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,yr21,yr22,yr23,yr24,yr25,yr26,yr27,yr28,yr29,yr30
CAN,Female,CKD,glp1,2372.090296539739,0.0,139.04748730168558,0.0,1.1455236889141815,3.61214315700272,7.84722310543475,13.613205093400211,20.32348878582161,27.52628075258417,34.96763141041629,42.50430239252637,50.04076090691706,57.50114928427047,64.81926843191013,71.93585099282518,78.79838158590792,85.3616029489749,91.5880282981525,97.44823405651277,102.92087548898598,107.99242988255719,112.65669615765728,116.91409077031676,120.7707855043127,124.23773550733404,127.32964621867086,130.06392587709797,132.45966637701167,134.53668977057168,136.31469116682274,137.81250162514334,139.04748730168558
CAN,Female,CKD,combo,2372.090296539739,0.0,139.04748730168558,0.0,1.1455236889141815,3.61214315700272,7.84722310543475,13.613205093400211,20.32348878582161,27.52628075258417,34.96763141041629,42.50430239252637,50.04076090691706,57.50114928427047,64.81926843191013,71.93585099282518,78.79838158590792,85.3616029489749,91.5880282981525,97.44823405651277,102.92087548898598,107.99242988255719,112.65669615765728,116.91409077031676,120.7707855043127,124.23773550733404,127.32964621867086,130.06392587709797,132.45966637701167,134.53668977057168,136.31469116682274,137.81250162514334,139.04748730168558
TUR,Male,CKD,glp1,4915.173542847571,0.0,310.3906625401978,0.0,2.3650416377677175,7.455750114706461,16.155398903099922,27.86977239632688,41.28677178734324,55.44689957321316,69.86616690331721,84.3238174400467,98.7100109458388,112.95684377499674,127.01242022648148,140.8323977230557,154.3776304380699,167.61348800766064,180.50933111712948,193.03775262720956,205.17359326254882,216.89285543947335,228.171646648334,238.98525666423302,249.30743878426802,259.10993449879606,268.36225644283695,277.03172617806194,285.0837503157418,292.48230945473915,299.1906282474556,305.1719907546212,310.3906625401978
TUR,Male,CKD,combo,4915.173542847571,0.0,310.3906625401978,0.0,2.3650416377677175,7.455750114706461,16.155398903099922,27.86977239632688,41.28677178734324,55.44689957321316,69.86616690331721,84.3238174400467,98.7100109458388,112.95684377499674,127.01242022648148,140.8323977230557,154.3776304380699,167.61348800766064,180.50933111712948,193.03775262720956,205.17359326254882,216.89285543947335,228.171646648334,238.98525666423302,249.30743878426802,259.10993449879606,268.36225644283695,277.03172617806194,285.0837503157418,292.48230945473915,299.1906282474556,305.1719907546212,310.3906625401978
TUR,Female,CKD,glp1,5832.246838755211,0.0,378.98550103979505,0.0,2.671961976273451,8.420261326047694,18.25429104856812,31.54385724731401,46.85033970969562,63.10545878464109,79.75792940216706,96.54955520067597,113.35044755144554,130.08189439778653,146.68550304505698,163.11189450103484,179.31684492176646,195.25996231198224,210.9040298869004,226.21437387102924,241.1580951571632,255.70318500611756,269.8176035962824,283.4684090110386,296.6210131078624,309.2386224989059,321.28190331556107,332.70889008532686,343.47514297271846,353.53414412639904,362.83791287178246,371.33781078387256,378.98550103979505
TUR,Female,CKD,combo,5832.246838755211,0.0,378.98550103979505,0.0,2.671961976273451,8.420261326047694,18.25429104856812,31.54385724731401,46.85033970969562,63.10545878464109,79.75792940216706,96.54955520067597,113.35044755144554,130.08189439778653,146.68550304505698,163.11189450103484,179.31684492176646,195.25996231198224,210.9040298869004,226.21437387102924,241.1580951571632,255.70318500611756,269.8176035962824,283.4684090110386,296.6210131078624,309.2386224989059,321.28190331556107,332.70889008532686,343.47514297271846,353.53414412639904,362.83791287178246,371.33781078387256,378.98550103979505
ZAF,Male,CKD,glp1,2849.284375965496,0.0,164.14975188696553,0.0,1.6798149023579754,5.285766564980804,11.438424188502722,19.637455420064725,28.836736072829808,38.268871760703405,47.54967677287095,56.517136742713774,65.11134103403492,73.31701303694899,81.13899387030142,88.59152537968293,95.69285899754504,102.46192357423206,108.91591080359831,115.06842906745806,120.92814240937878,126.4978814321621,131.77421592713472,136.7474632835474,141.40208932655514,145.7174445277269,149.66876956303895,153.2283995808757,156.3670955646703,159.05543314082024,161.26518352857056,162.97062760522385,164.14975188696553
ZAF,Male,CKD,combo,2849.284375965496,0.0,164.14975188696553,0.0,1.6798149023579754,5.285766564980804,11.438424188502722,19.637455420064725,28.836736072829808,38.268871760703405,47.54967677287095,56.517136742713774,65.11134103403492,73.31701303694899,81.13899387030142,88.59152537968293,95.69285899754504,102.46192357423206,108.91591080359831,115.06842906745806,120.92814240937878,126.4978814321621,131.77421592713472,136.7474632835474,141.40208932655514,145.7174445277269,149.66876956303895,153.2283995808757,156.3670955646703,159.05543314082024,161.26518352857056,162.97062760522385,164.14975188696553
ZAF,Female,CKD,glp1,2492.7632310632034,0.0,135.901154650639,0.0,1.7765023607262265,5.550445298047634,11.909524290136687,20.17653859530219,29.166308406496682,38.08834683463647,46.59981367491855,54.59123182593248,62.047368640418426,68.98800915561696,75.44605954671533,81.4593968642348,87.06716065557157,92.30735888657,97.2149098941627,101.81997092022357,106.14659780183501,110.21180134107817,114.0250390682304,117.58814738865112,120.89569021031639,123.93567829331369,126.69059819809081,129.13867979291172,131.255325941931,133.0146266305528,134.39088197316414,135.36006392277886,135.901154650639
ZAF,Female,CKD,combo,2492.7632310632034,0.0,135.901154650639,0.0,1.7765023607262265,5.550445298047634,11.909524290136687,20.17653859530219,29.166308406496682,38.08834683463647,46.59981367491855,54.59123182593248,62.047368640418426,68.98800915561696,75.44605954671533,81.4593968642348,87.06716065557157,92.30735888657,97.2149098941627,101.81997092022357,106.14659780183501,110.21180134107817,114.0250390682304,117.58814738865112,120.89569021031639,123.93567829331369,126.69059819809081,129.13867979291172,131.255325941931,133.0146266305528,134.39088197316414,135.36006392277886,135.901154650639
