outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IHD,NZL,0.1,0.42409656424630804,0.05149274171459874,True,0.006599999999999999,0.013399999999999995,0.015562493442335061,0.015562493442335061,0.0,0.031596577595043904,0.30222693381896437
IHD,NZL,0.2,0.42409656424630804,0.05149274171459874,True,0.013199999999999998,0.02679999999999999,0.031124986884670122,0.031124986884670122,0.0,0.06319315519008781,0.6044538676379287
IHD,NZL,0.5,0.42409656424630804,0.05149274171459874,True,0.032999999999999995,0.06699999999999998,0.07781246721167531,0.05149274171459874,0.02631972549707657,0.15798288797521953,1.0
IHD,ROU,0.05,0.49779454060474315,0.20410693913992362,True,0.0032999999999999995,0.006699999999999998,0.006629241043887326,0.006629241043887326,0.0,0.01345936818001366,0.03247925362960204
IHD,ROU,0.1,0.49779454060474315,0.20410693913992362,True,0.006599999999999999,0.013399999999999995,0.013258482087774652,0.013258482087774652,0.0,0.02691873636002732,0.06495850725920407
IHD,ROU,0.2,0.49779454060474315,0.20410693913992362,True,0.013199999999999998,0.02679999999999999,0.026516964175549305,0.026516964175549305,0.0,0.05383747272005464,0.12991701451840815
IHD,ROU,0.5,0.49779454060474315,0.20410693913992362,True,0.032999999999999995,0.06699999999999998,0.06629241043887327,0.06629241043887327,0.0,0.1345936818001366,0.3247925362960204
IHD,TUR,0.05,0.28321566282106514,0.10755160838421483,True,0.0032999999999999995,0.006699999999999998,0.011651897946353802,0.011651897946353802,0.0,0.023656883709263773,0.10833773777449089
IHD,TUR,0.1,0.28321566282106514,0.10755160838421483,True,0.006599999999999999,0.013399999999999995,0.023303795892707604,0.023303795892707604,0.0,0.047313767418527546,0.21667547554898178
IHD,TUR,0.2,0.28321566282106514,0.10755160838421483,True,0.013199999999999998,0.02679999999999999,0.04660759178541521,0.04660759178541521,0.0,0.09462753483705509,0.43335095109796357
IHD,TUR,0.5,0.28321566282106514,0.10755160838421483,True,0.032999999999999995,0.06699999999999998,0.11651897946353801,0.10755160838421483,0.008967371079323175,0.23656883709263773,1.0
IHD,USA,0.05,0.38538572273363614,0.07520088400975293,True,0.0032999999999999995,0.006699999999999998,0.00856284964734107,0.00856284964734107,0.0,0.017385179587025804,0.11386634293063018
IHD,USA,0.1,0.38538572273363614,0.07520088400975293,True,0.006599999999999999,0.013399999999999995,0.01712569929468214,0.01712569929468214,0.0,0.03477035917405161,0.22773268586126036
